file,line,pattern,imagePath,context
"image-classification.json",1806,"path","frontend/public/images/outlet/men/outlet_men6.webp","""relative_path"": ""frontend/public/images/outlet/men/outlet_men6.webp"","
"image-classification.json",1814,"path","frontend/public/images/outlet/shoes/outlet_shoes1.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes1.webp"","
"image-classification.json",1815,"path","frontend/public/images/outlet/shoes/outlet_shoes1.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes1.webp"","
"image-classification.json",1823,"path","frontend/public/images/outlet/shoes/outlet_shoes2.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes2.webp"","
"image-classification.json",1824,"path","frontend/public/images/outlet/shoes/outlet_shoes2.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes2.webp"","
"image-classification.json",1832,"path","frontend/public/images/outlet/shoes/outlet_shoes3.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes3.webp"","
"image-classification.json",1833,"path","frontend/public/images/outlet/shoes/outlet_shoes3.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes3.webp"","
"image-classification.json",1841,"path","frontend/public/images/outlet/shoes/outlet_shoes4.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes4.webp"","
"image-classification.json",1842,"path","frontend/public/images/outlet/shoes/outlet_shoes4.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes4.webp"","
"image-classification.json",1850,"path","frontend/public/images/outlet/shoes/outlet_shoes5.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes5.webp"","
"image-classification.json",1851,"path","frontend/public/images/outlet/shoes/outlet_shoes5.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes5.webp"","
"image-classification.json",1859,"path","frontend/public/images/outlet/shoes/outlet_shoes6.webp","""path"": ""frontend/public/images/outlet/shoes/outlet_shoes6.webp"","
"image-classification.json",1860,"path","frontend/public/images/outlet/shoes/outlet_shoes6.webp","""relative_path"": ""frontend/public/images/outlet/shoes/outlet_shoes6.webp"","
"image-classification.json",1868,"path","frontend/public/images/outlet/sports/outlet_sports1.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports1.webp"","
"image-classification.json",1869,"path","frontend/public/images/outlet/sports/outlet_sports1.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports1.webp"","
"image-classification.json",1877,"path","frontend/public/images/outlet/sports/outlet_sports2.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports2.webp"","
"image-classification.json",1878,"path","frontend/public/images/outlet/sports/outlet_sports2.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports2.webp"","
"image-classification.json",1886,"path","frontend/public/images/outlet/sports/outlet_sports3.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports3.webp"","
"image-classification.json",1887,"path","frontend/public/images/outlet/sports/outlet_sports3.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports3.webp"","
"image-classification.json",1895,"path","frontend/public/images/outlet/sports/outlet_sports4.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports4.webp"","
"image-classification.json",1896,"path","frontend/public/images/outlet/sports/outlet_sports4.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports4.webp"","
"image-classification.json",1904,"path","frontend/public/images/outlet/sports/outlet_sports5.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports5.webp"","
"image-classification.json",1905,"path","frontend/public/images/outlet/sports/outlet_sports5.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports5.webp"","
"image-classification.json",1913,"path","frontend/public/images/outlet/sports/outlet_sports6.webp","""path"": ""frontend/public/images/outlet/sports/outlet_sports6.webp"","
"image-classification.json",1914,"path","frontend/public/images/outlet/sports/outlet_sports6.webp","""relative_path"": ""frontend/public/images/outlet/sports/outlet_sports6.webp"","
"image-classification.json",1922,"path","frontend/public/images/outlet/women/outlet_women1.webp","""path"": ""frontend/public/images/outlet/women/outlet_women1.webp"","
"image-classification.json",1923,"path","frontend/public/images/outlet/women/outlet_women1.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women1.webp"","
"image-classification.json",1931,"path","frontend/public/images/outlet/women/outlet_women2.webp","""path"": ""frontend/public/images/outlet/women/outlet_women2.webp"","
"image-classification.json",1932,"path","frontend/public/images/outlet/women/outlet_women2.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women2.webp"","
"image-classification.json",1940,"path","frontend/public/images/outlet/women/outlet_women3.webp","""path"": ""frontend/public/images/outlet/women/outlet_women3.webp"","
"image-classification.json",1941,"path","frontend/public/images/outlet/women/outlet_women3.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women3.webp"","
"image-classification.json",1949,"path","frontend/public/images/outlet/women/outlet_women4.webp","""path"": ""frontend/public/images/outlet/women/outlet_women4.webp"","
"image-classification.json",1950,"path","frontend/public/images/outlet/women/outlet_women4.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women4.webp"","
"image-classification.json",1958,"path","frontend/public/images/outlet/women/outlet_women5.webp","""path"": ""frontend/public/images/outlet/women/outlet_women5.webp"","
"image-classification.json",1959,"path","frontend/public/images/outlet/women/outlet_women5.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women5.webp"","
"image-classification.json",1967,"path","frontend/public/images/outlet/women/outlet_women6.webp","""path"": ""frontend/public/images/outlet/women/outlet_women6.webp"","
"image-classification.json",1968,"path","frontend/public/images/outlet/women/outlet_women6.webp","""relative_path"": ""frontend/public/images/outlet/women/outlet_women6.webp"","
"image-classification.json",1976,"path","frontend/public/images/shoes/men/shoes_men1.webp","""path"": ""frontend/public/images/shoes/men/shoes_men1.webp"","
"image-classification.json",1977,"path","frontend/public/images/shoes/men/shoes_men1.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men1.webp"","
"image-classification.json",1985,"path","frontend/public/images/shoes/men/shoes_men2.webp","""path"": ""frontend/public/images/shoes/men/shoes_men2.webp"","
"image-classification.json",1986,"path","frontend/public/images/shoes/men/shoes_men2.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men2.webp"","
"image-classification.json",1994,"path","frontend/public/images/shoes/men/shoes_men3.webp","""path"": ""frontend/public/images/shoes/men/shoes_men3.webp"","
"image-classification.json",1995,"path","frontend/public/images/shoes/men/shoes_men3.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men3.webp"","
"image-classification.json",2003,"path","frontend/public/images/shoes/men/shoes_men4.webp","""path"": ""frontend/public/images/shoes/men/shoes_men4.webp"","
"image-classification.json",2004,"path","frontend/public/images/shoes/men/shoes_men4.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men4.webp"","
"image-classification.json",2012,"path","frontend/public/images/shoes/men/shoes_men5.webp","""path"": ""frontend/public/images/shoes/men/shoes_men5.webp"","
"image-classification.json",2013,"path","frontend/public/images/shoes/men/shoes_men5.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men5.webp"","
"image-classification.json",2021,"path","frontend/public/images/shoes/men/shoes_men6.webp","""path"": ""frontend/public/images/shoes/men/shoes_men6.webp"","
"image-classification.json",2022,"path","frontend/public/images/shoes/men/shoes_men6.webp","""relative_path"": ""frontend/public/images/shoes/men/shoes_men6.webp"","
"image-classification.json",2030,"path","frontend/public/images/shoes/new/shoes_new1.webp","""path"": ""frontend/public/images/shoes/new/shoes_new1.webp"","
"image-classification.json",2031,"path","frontend/public/images/shoes/new/shoes_new1.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new1.webp"","
"image-classification.json",2039,"path","frontend/public/images/shoes/new/shoes_new2.webp","""path"": ""frontend/public/images/shoes/new/shoes_new2.webp"","
"image-classification.json",2040,"path","frontend/public/images/shoes/new/shoes_new2.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new2.webp"","
"image-classification.json",2048,"path","frontend/public/images/shoes/new/shoes_new3.webp","""path"": ""frontend/public/images/shoes/new/shoes_new3.webp"","
"image-classification.json",2049,"path","frontend/public/images/shoes/new/shoes_new3.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new3.webp"","
"image-classification.json",2057,"path","frontend/public/images/shoes/new/shoes_new4.webp","""path"": ""frontend/public/images/shoes/new/shoes_new4.webp"","
"image-classification.json",2058,"path","frontend/public/images/shoes/new/shoes_new4.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new4.webp"","
"image-classification.json",2066,"path","frontend/public/images/shoes/new/shoes_new5.webp","""path"": ""frontend/public/images/shoes/new/shoes_new5.webp"","
"image-classification.json",2067,"path","frontend/public/images/shoes/new/shoes_new5.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new5.webp"","
"image-classification.json",2075,"path","frontend/public/images/shoes/new/shoes_new6.webp","""path"": ""frontend/public/images/shoes/new/shoes_new6.webp"","
"image-classification.json",2076,"path","frontend/public/images/shoes/new/shoes_new6.webp","""relative_path"": ""frontend/public/images/shoes/new/shoes_new6.webp"","
"image-classification.json",2084,"path","frontend/public/images/shoes/women/shoes_women1.webp","""path"": ""frontend/public/images/shoes/women/shoes_women1.webp"","
"image-classification.json",2085,"path","frontend/public/images/shoes/women/shoes_women1.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women1.webp"","
"image-classification.json",2093,"path","frontend/public/images/shoes/women/shoes_women2.webp","""path"": ""frontend/public/images/shoes/women/shoes_women2.webp"","
"image-classification.json",2094,"path","frontend/public/images/shoes/women/shoes_women2.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women2.webp"","
"image-classification.json",2102,"path","frontend/public/images/shoes/women/shoes_women3.webp","""path"": ""frontend/public/images/shoes/women/shoes_women3.webp"","
"image-classification.json",2103,"path","frontend/public/images/shoes/women/shoes_women3.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women3.webp"","
"image-classification.json",2111,"path","frontend/public/images/shoes/women/shoes_women4.webp","""path"": ""frontend/public/images/shoes/women/shoes_women4.webp"","
"image-classification.json",2112,"path","frontend/public/images/shoes/women/shoes_women4.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women4.webp"","
"image-classification.json",2120,"path","frontend/public/images/shoes/women/shoes_women5.webp","""path"": ""frontend/public/images/shoes/women/shoes_women5.webp"","
"image-classification.json",2121,"path","frontend/public/images/shoes/women/shoes_women5.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women5.webp"","
"image-classification.json",2129,"path","frontend/public/images/shoes/women/shoes_women6.webp","""path"": ""frontend/public/images/shoes/women/shoes_women6.webp"","
"image-classification.json",2130,"path","frontend/public/images/shoes/women/shoes_women6.webp","""relative_path"": ""frontend/public/images/shoes/women/shoes_women6.webp"","
"image-classification.json",2138,"path","frontend/public/images/sports/fitness/sports_fitness1.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness1.webp"","
"image-classification.json",2139,"path","frontend/public/images/sports/fitness/sports_fitness1.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness1.webp"","
"image-classification.json",2147,"path","frontend/public/images/sports/fitness/sports_fitness2.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness2.webp"","
"image-classification.json",2148,"path","frontend/public/images/sports/fitness/sports_fitness2.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness2.webp"","
"image-classification.json",2156,"path","frontend/public/images/sports/fitness/sports_fitness3.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness3.webp"","
"image-classification.json",2157,"path","frontend/public/images/sports/fitness/sports_fitness3.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness3.webp"","
"image-classification.json",2165,"path","frontend/public/images/sports/fitness/sports_fitness4.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness4.webp"","
"image-classification.json",2166,"path","frontend/public/images/sports/fitness/sports_fitness4.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness4.webp"","
"image-classification.json",2174,"path","frontend/public/images/sports/fitness/sports_fitness5.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness5.webp"","
"image-classification.json",2175,"path","frontend/public/images/sports/fitness/sports_fitness5.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness5.webp"","
"image-classification.json",2183,"path","frontend/public/images/sports/fitness/sports_fitness6.webp","""path"": ""frontend/public/images/sports/fitness/sports_fitness6.webp"","
"image-classification.json",2184,"path","frontend/public/images/sports/fitness/sports_fitness6.webp","""relative_path"": ""frontend/public/images/sports/fitness/sports_fitness6.webp"","
"image-classification.json",2192,"path","frontend/public/images/sports/new/sports_new1.webp","""path"": ""frontend/public/images/sports/new/sports_new1.webp"","
"image-classification.json",2193,"path","frontend/public/images/sports/new/sports_new1.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new1.webp"","
"image-classification.json",2201,"path","frontend/public/images/sports/new/sports_new2.webp","""path"": ""frontend/public/images/sports/new/sports_new2.webp"","
"image-classification.json",2202,"path","frontend/public/images/sports/new/sports_new2.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new2.webp"","
"image-classification.json",2210,"path","frontend/public/images/sports/new/sports_new3.webp","""path"": ""frontend/public/images/sports/new/sports_new3.webp"","
"image-classification.json",2211,"path","frontend/public/images/sports/new/sports_new3.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new3.webp"","
"image-classification.json",2219,"path","frontend/public/images/sports/new/sports_new4.webp","""path"": ""frontend/public/images/sports/new/sports_new4.webp"","
"image-classification.json",2220,"path","frontend/public/images/sports/new/sports_new4.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new4.webp"","
"image-classification.json",2228,"path","frontend/public/images/sports/new/sports_new5.webp","""path"": ""frontend/public/images/sports/new/sports_new5.webp"","
"image-classification.json",2229,"path","frontend/public/images/sports/new/sports_new5.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new5.webp"","
"image-classification.json",2237,"path","frontend/public/images/sports/new/sports_new6.webp","""path"": ""frontend/public/images/sports/new/sports_new6.webp"","
"image-classification.json",2238,"path","frontend/public/images/sports/new/sports_new6.webp","""relative_path"": ""frontend/public/images/sports/new/sports_new6.webp"","
"image-classification.json",2246,"path","frontend/public/images/sports/outdoor/sports_outdoor1.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor1.webp"","
"image-classification.json",2247,"path","frontend/public/images/sports/outdoor/sports_outdoor1.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor1.webp"","
"image-classification.json",2255,"path","frontend/public/images/sports/outdoor/sports_outdoor2.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor2.webp"","
"image-classification.json",2256,"path","frontend/public/images/sports/outdoor/sports_outdoor2.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor2.webp"","
"image-classification.json",2264,"path","frontend/public/images/sports/outdoor/sports_outdoor3.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor3.webp"","
"image-classification.json",2265,"path","frontend/public/images/sports/outdoor/sports_outdoor3.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor3.webp"","
"image-classification.json",2273,"path","frontend/public/images/sports/outdoor/sports_outdoor4.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor4.webp"","
"image-classification.json",2274,"path","frontend/public/images/sports/outdoor/sports_outdoor4.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor4.webp"","
"image-classification.json",2282,"path","frontend/public/images/sports/outdoor/sports_outdoor5.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor5.webp"","
"image-classification.json",2283,"path","frontend/public/images/sports/outdoor/sports_outdoor5.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor5.webp"","
"image-classification.json",2291,"path","frontend/public/images/sports/outdoor/sports_outdoor6.webp","""path"": ""frontend/public/images/sports/outdoor/sports_outdoor6.webp"","
"image-classification.json",2292,"path","frontend/public/images/sports/outdoor/sports_outdoor6.webp","""relative_path"": ""frontend/public/images/sports/outdoor/sports_outdoor6.webp"","
"image-classification.json",2300,"path","frontend/public/images/sports/running/sports_running1.webp","""path"": ""frontend/public/images/sports/running/sports_running1.webp"","
"image-classification.json",2301,"path","frontend/public/images/sports/running/sports_running1.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running1.webp"","
"image-classification.json",2309,"path","frontend/public/images/sports/running/sports_running2.webp","""path"": ""frontend/public/images/sports/running/sports_running2.webp"","
"image-classification.json",2310,"path","frontend/public/images/sports/running/sports_running2.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running2.webp"","
"image-classification.json",2318,"path","frontend/public/images/sports/running/sports_running3.webp","""path"": ""frontend/public/images/sports/running/sports_running3.webp"","
"image-classification.json",2319,"path","frontend/public/images/sports/running/sports_running3.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running3.webp"","
"image-classification.json",2327,"path","frontend/public/images/sports/running/sports_running4.webp","""path"": ""frontend/public/images/sports/running/sports_running4.webp"","
"image-classification.json",2328,"path","frontend/public/images/sports/running/sports_running4.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running4.webp"","
"image-classification.json",2336,"path","frontend/public/images/sports/running/sports_running5.webp","""path"": ""frontend/public/images/sports/running/sports_running5.webp"","
"image-classification.json",2337,"path","frontend/public/images/sports/running/sports_running5.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running5.webp"","
"image-classification.json",2345,"path","frontend/public/images/sports/running/sports_running6.webp","""path"": ""frontend/public/images/sports/running/sports_running6.webp"","
"image-classification.json",2346,"path","frontend/public/images/sports/running/sports_running6.webp","""relative_path"": ""frontend/public/images/sports/running/sports_running6.webp"","
"image-classification.json",2354,"path","frontend/public/images/sports/swim/sports_swim1.webp","""path"": ""frontend/public/images/sports/swim/sports_swim1.webp"","
"image-classification.json",2355,"path","frontend/public/images/sports/swim/sports_swim1.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim1.webp"","
"image-classification.json",2363,"path","frontend/public/images/sports/swim/sports_swim2.webp","""path"": ""frontend/public/images/sports/swim/sports_swim2.webp"","
"image-classification.json",2364,"path","frontend/public/images/sports/swim/sports_swim2.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim2.webp"","
"image-classification.json",2372,"path","frontend/public/images/sports/swim/sports_swim3.webp","""path"": ""frontend/public/images/sports/swim/sports_swim3.webp"","
"image-classification.json",2373,"path","frontend/public/images/sports/swim/sports_swim3.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim3.webp"","
"image-classification.json",2381,"path","frontend/public/images/sports/swim/sports_swim4.webp","""path"": ""frontend/public/images/sports/swim/sports_swim4.webp"","
"image-classification.json",2382,"path","frontend/public/images/sports/swim/sports_swim4.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim4.webp"","
"image-classification.json",2390,"path","frontend/public/images/sports/swim/sports_swim5.webp","""path"": ""frontend/public/images/sports/swim/sports_swim5.webp"","
"image-classification.json",2391,"path","frontend/public/images/sports/swim/sports_swim5.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim5.webp"","
"image-classification.json",2399,"path","frontend/public/images/sports/swim/sports_swim6.webp","""path"": ""frontend/public/images/sports/swim/sports_swim6.webp"","
"image-classification.json",2400,"path","frontend/public/images/sports/swim/sports_swim6.webp","""relative_path"": ""frontend/public/images/sports/swim/sports_swim6.webp"","
"image-classification.json",2408,"path","frontend/public/images/sports/tennis/sports_tennis1.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis1.webp"","
"image-classification.json",2409,"path","frontend/public/images/sports/tennis/sports_tennis1.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis1.webp"","
"image-classification.json",2417,"path","frontend/public/images/sports/tennis/sports_tennis2.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis2.webp"","
"image-classification.json",2418,"path","frontend/public/images/sports/tennis/sports_tennis2.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis2.webp"","
"image-classification.json",2426,"path","frontend/public/images/sports/tennis/sports_tennis3.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis3.webp"","
"image-classification.json",2427,"path","frontend/public/images/sports/tennis/sports_tennis3.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis3.webp"","
"image-classification.json",2435,"path","frontend/public/images/sports/tennis/sports_tennis4.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis4.webp"","
"image-classification.json",2436,"path","frontend/public/images/sports/tennis/sports_tennis4.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis4.webp"","
"image-classification.json",2444,"path","frontend/public/images/sports/tennis/sports_tennis5.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis5.webp"","
"image-classification.json",2445,"path","frontend/public/images/sports/tennis/sports_tennis5.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis5.webp"","
"image-classification.json",2453,"path","frontend/public/images/sports/tennis/sports_tennis6.webp","""path"": ""frontend/public/images/sports/tennis/sports_tennis6.webp"","
"image-classification.json",2454,"path","frontend/public/images/sports/tennis/sports_tennis6.webp","""relative_path"": ""frontend/public/images/sports/tennis/sports_tennis6.webp"","
"image-classification.json",2462,"path","frontend/public/images/sports/yoga/sports_yoga1.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga1.webp"","
"image-classification.json",2463,"path","frontend/public/images/sports/yoga/sports_yoga1.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga1.webp"","
"image-classification.json",2471,"path","frontend/public/images/sports/yoga/sports_yoga2.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga2.webp"","
"image-classification.json",2472,"path","frontend/public/images/sports/yoga/sports_yoga2.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga2.webp"","
"image-classification.json",2480,"path","frontend/public/images/sports/yoga/sports_yoga3.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga3.webp"","
"image-classification.json",2481,"path","frontend/public/images/sports/yoga/sports_yoga3.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga3.webp"","
"image-classification.json",2489,"path","frontend/public/images/sports/yoga/sports_yoga4.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga4.webp"","
"image-classification.json",2490,"path","frontend/public/images/sports/yoga/sports_yoga4.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga4.webp"","
"image-classification.json",2498,"path","frontend/public/images/sports/yoga/sports_yoga5.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga5.webp"","
"image-classification.json",2499,"path","frontend/public/images/sports/yoga/sports_yoga5.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga5.webp"","
"image-classification.json",2507,"path","frontend/public/images/sports/yoga/sports_yoga6.webp","""path"": ""frontend/public/images/sports/yoga/sports_yoga6.webp"","
"image-classification.json",2508,"path","frontend/public/images/sports/yoga/sports_yoga6.webp","""relative_path"": ""frontend/public/images/sports/yoga/sports_yoga6.webp"","
"image-classification.json",2516,"path","frontend/public/images/women/jacket/women_jacket1.webp","""path"": ""frontend/public/images/women/jacket/women_jacket1.webp"","
"image-classification.json",2517,"path","frontend/public/images/women/jacket/women_jacket1.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket1.webp"","
"image-classification.json",2525,"path","frontend/public/images/women/jacket/women_jacket2.webp","""path"": ""frontend/public/images/women/jacket/women_jacket2.webp"","
"image-classification.json",2526,"path","frontend/public/images/women/jacket/women_jacket2.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket2.webp"","
"image-classification.json",2534,"path","frontend/public/images/women/jacket/women_jacket3.webp","""path"": ""frontend/public/images/women/jacket/women_jacket3.webp"","
"image-classification.json",2535,"path","frontend/public/images/women/jacket/women_jacket3.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket3.webp"","
"image-classification.json",2543,"path","frontend/public/images/women/jacket/women_jacket4.webp","""path"": ""frontend/public/images/women/jacket/women_jacket4.webp"","
"image-classification.json",2544,"path","frontend/public/images/women/jacket/women_jacket4.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket4.webp"","
"image-classification.json",2552,"path","frontend/public/images/women/jacket/women_jacket5.webp","""path"": ""frontend/public/images/women/jacket/women_jacket5.webp"","
"image-classification.json",2553,"path","frontend/public/images/women/jacket/women_jacket5.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket5.webp"","
"image-classification.json",2561,"path","frontend/public/images/women/jacket/women_jacket6.webp","""path"": ""frontend/public/images/women/jacket/women_jacket6.webp"","
"image-classification.json",2562,"path","frontend/public/images/women/jacket/women_jacket6.webp","""relative_path"": ""frontend/public/images/women/jacket/women_jacket6.webp"","
"image-classification.json",2570,"path","frontend/public/images/women/knit/women_knit1.webp","""path"": ""frontend/public/images/women/knit/women_knit1.webp"","
"image-classification.json",2571,"path","frontend/public/images/women/knit/women_knit1.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit1.webp"","
"image-classification.json",2579,"path","frontend/public/images/women/knit/women_knit2.webp","""path"": ""frontend/public/images/women/knit/women_knit2.webp"","
"image-classification.json",2580,"path","frontend/public/images/women/knit/women_knit2.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit2.webp"","
"image-classification.json",2588,"path","frontend/public/images/women/knit/women_knit3.webp","""path"": ""frontend/public/images/women/knit/women_knit3.webp"","
"image-classification.json",2589,"path","frontend/public/images/women/knit/women_knit3.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit3.webp"","
"image-classification.json",2597,"path","frontend/public/images/women/knit/women_knit4.webp","""path"": ""frontend/public/images/women/knit/women_knit4.webp"","
"image-classification.json",2598,"path","frontend/public/images/women/knit/women_knit4.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit4.webp"","
"image-classification.json",2606,"path","frontend/public/images/women/knit/women_knit5.webp","""path"": ""frontend/public/images/women/knit/women_knit5.webp"","
"image-classification.json",2607,"path","frontend/public/images/women/knit/women_knit5.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit5.webp"","
"image-classification.json",2615,"path","frontend/public/images/women/knit/women_knit6.webp","""path"": ""frontend/public/images/women/knit/women_knit6.webp"","
"image-classification.json",2616,"path","frontend/public/images/women/knit/women_knit6.webp","""relative_path"": ""frontend/public/images/women/knit/women_knit6.webp"","
"image-classification.json",2624,"path","frontend/public/images/women/new/women_new1.webp","""path"": ""frontend/public/images/women/new/women_new1.webp"","
"image-classification.json",2625,"path","frontend/public/images/women/new/women_new1.webp","""relative_path"": ""frontend/public/images/women/new/women_new1.webp"","
"image-classification.json",2633,"path","frontend/public/images/women/new/women_new2.webp","""path"": ""frontend/public/images/women/new/women_new2.webp"","
"image-classification.json",2634,"path","frontend/public/images/women/new/women_new2.webp","""relative_path"": ""frontend/public/images/women/new/women_new2.webp"","
"image-classification.json",2642,"path","frontend/public/images/women/new/women_new3.webp","""path"": ""frontend/public/images/women/new/women_new3.webp"","
"image-classification.json",2643,"path","frontend/public/images/women/new/women_new3.webp","""relative_path"": ""frontend/public/images/women/new/women_new3.webp"","
"image-classification.json",2651,"path","frontend/public/images/women/new/women_new4.webp","""path"": ""frontend/public/images/women/new/women_new4.webp"","
"image-classification.json",2652,"path","frontend/public/images/women/new/women_new4.webp","""relative_path"": ""frontend/public/images/women/new/women_new4.webp"","
"image-classification.json",2660,"path","frontend/public/images/women/new/women_new5.webp","""path"": ""frontend/public/images/women/new/women_new5.webp"","
"image-classification.json",2661,"path","frontend/public/images/women/new/women_new5.webp","""relative_path"": ""frontend/public/images/women/new/women_new5.webp"","
"image-classification.json",2669,"path","frontend/public/images/women/new/women_new6.webp","""path"": ""frontend/public/images/women/new/women_new6.webp"","
"image-classification.json",2670,"path","frontend/public/images/women/new/women_new6.webp","""relative_path"": ""frontend/public/images/women/new/women_new6.webp"","
